Row Id,Row Id.,zipconvert_2,zipconvert_3,zipconvert_4,zipconvert_5,homeowner dummy,NUMCHLD,INCOME,gender dummy,WEALTH,HV,Icmed,Icavg,IC15,NUMPROM,RAMNTALL,MAXRAMNT,LASTGIFT,totalmonths,TIMELAG,AVGGIFT,TARGET_B,TARGET_D
531,3928,0,1,0,0,1,1,4,1,8,362,168,227,45,33,44,7,7,28,6,4.888888889,0,0
532,3930,0,1,0,0,1,1,1,0,8,287,173,221,44,19,20,15,15,28,14,10,1,15
533,3941,1,0,0,0,1,1,4,0,8,841,349,392,10,21,32,8,8,31,1,6.4,0,0
534,3948,0,0,1,0,1,1,4,0,2,537,248,307,29,75,266,11,8,19,3,7.823529412,1,7
535,3949,0,0,1,0,1,1,1,0,5,512,363,385,10,78,164,15,10,30,0,9.647058824,0,0
536,3960,1,0,0,0,0,1,2,1,6,704,196,294,37,103,431,32,25,17,7,19.59090909,0,0
537,3962,0,0,0,1,1,1,6,1,5,2375,416,454,17,47,90,20,19,32,9,12.85714286,1,25
538,3964,0,0,0,1,1,1,2,0,8,868,325,378,12,71,137,5,5,31,7,3.113636364,0,0
539,3982,1,0,0,0,0,1,5,0,8,511,243,305,30,27,35,14,14,31,4,8.75,1,20
540,3991,0,0,1,0,0,1,1,0,6,428,329,333,20,77,202,20,5,32,3,9.181818182,0,0
541,3992,1,0,0,0,1,1,4,0,3,1063,269,323,27,53,118,50,50,37,15,23.6,0,0
542,3996,0,0,0,1,1,1,4,1,4,1844,355,453,15,81,129,13,10,31,7,8.0625,0,0
543,4008,0,0,0,1,1,1,5,1,3,563,414,430,9,60,80,7,5,30,7,5.333333333,1,5
544,4014,0,0,1,0,1,1,2,1,8,699,328,375,17,66,73,5,4,28,10,4.5625,0,0
545,4016,0,0,0,1,1,1,4,0,8,1239,348,452,6,18,25,25,25,37,5,25,0,0
546,4018,1,0,0,0,1,1,4,1,8,245,91,130,64,34,50,10,10,35,4,6.25,1,8
547,4031,0,0,1,0,0,1,2,0,7,3002,824,884,2,30,31,16,16,37,11,10.33333333,0,0
548,4033,0,0,0,1,0,1,1,1,8,3131,595,649,6,72,137,6,3,30,6,2.914893617,0,0
549,4034,0,1,0,0,1,1,4,1,8,414,211,257,34,33,47,6,4,37,6,4.272727273,0,0
550,4042,0,0,1,0,1,1,4,1,7,776,347,411,18,157,946,27,19,17,5,10.62921348,1,32
551,4047,0,0,0,1,1,2,3,1,8,566,344,368,9,34,51,20,8,37,8,10.2,0,0
552,4052,0,0,0,1,1,1,6,0,7,2157,499,522,9,65,345,35,35,32,6,31.36363636,0,0
553,4065,0,0,1,0,1,1,5,1,4,420,141,253,54,75,172,20,20,32,12,10.75,1,20
554,4067,0,0,0,1,1,1,4,1,8,1955,466,543,5,37,48,10,10,32,10,8,1,10
555,4075,0,0,0,1,1,1,4,1,8,503,228,289,29,33,88,20,20,30,7,11,0,0
556,4092,0,1,0,0,1,2,3,1,8,1084,527,577,5,24,41,16,15,29,8,13.66666667,1,21
557,4097,0,0,1,0,1,1,1,1,7,1137,461,468,6,68,119,10,10,29,4,4.576923077,1,10
558,4119,0,0,1,0,1,1,3,1,7,1330,496,550,0,50,86,7,5,28,3,5.375,1,5
559,4129,1,0,0,0,1,1,3,1,8,810,352,364,13,18,30,10,10,29,5,10,1,10
560,4131,0,0,1,0,0,1,1,0,8,304,197,259,37,24,44,11,10,29,3,8.8,0,0
561,4137,0,0,0,1,0,1,1,1,1,867,259,321,37,38,49,10,10,28,8,7,1,10
562,4141,0,1,0,0,0,1,1,0,8,661,280,366,24,42,50,7,5,32,16,5,0,0
563,4144,0,0,0,1,1,1,4,0,8,1406,436,447,8,24,70,25,25,31,1,23.33333333,0,0
564,4145,0,0,0,1,1,1,4,1,8,1658,223,309,27,47,51,5,3,18,4,3.642857143,1,3
565,4147,0,0,1,0,1,1,4,1,8,416,288,326,17,26,83,27,25,31,4,20.75,0,0
566,4162,0,0,0,1,1,1,4,0,8,2232,517,532,6,11,15,15,15,34,5,15,0,0
567,4165,0,0,1,0,1,1,6,1,8,2431,646,725,3,24,52,12,8,30,5,7.428571429,1,8
568,4168,1,0,0,0,0,1,4,1,8,1159,494,542,8,24,32,7,5,29,2,5.333333333,0,0
569,4170,0,0,0,1,1,1,4,1,3,1538,441,485,5,48,68,10,10,31,20,6.8,1,10
570,4178,0,1,0,0,1,1,5,1,6,678,366,451,12,70,97,10,3,37,7,4.619047619,0,0
571,4190,0,0,1,0,0,1,1,1,2,247,241,251,31,67,90.5,5,5,30,3,2.445945946,1,6
572,4195,1,0,0,0,1,1,4,1,8,833,406,444,5,21,22,10,7,30,5,7.333333333,1,20
573,4200,0,1,0,0,1,1,4,1,8,1113,590,643,1,23,21,16,16,37,8,10.5,0,0
574,4204,0,1,0,0,1,1,4,1,1,427,244,276,23,74,120,10,10,29,5,6,1,8
575,4206,0,1,0,0,0,1,2,0,9,740,349,397,11,119,247,20,13,19,9,11.22727273,1,20
576,4218,0,0,0,1,1,1,4,0,8,1165,475,515,3,36,44,10,5,35,9,5.5,0,0
577,4230,0,0,0,1,1,1,2,1,2,875,224,271,28,78,328,15,11,17,1,8.864864865,1,15
578,4239,0,0,1,0,1,1,2,1,8,845,488,530,1,22,20,10,10,30,3,6.666666667,1,6
579,4244,1,0,0,0,1,3,3,0,2,556,269,290,26,44,60,25,25,31,14,10,0,0
580,4258,0,0,1,0,0,1,1,1,8,454,195,251,40,53,60,20,0,26,1,10,0,0
581,4277,0,0,0,1,1,1,4,0,8,902,426,463,15,28,35,15,15,37,8,11.66666667,1,15
582,4281,0,1,0,0,1,1,3,0,5,380,206,235,37,36,65,20,20,29,11,13,1,15
583,4286,0,0,0,1,1,1,3,1,8,2454,605,625,4,22,30,7,7,29,3,6,0,0
584,4303,0,0,1,0,1,1,1,1,8,1197,212,270,18,22,46,11,10,31,2,7.666666667,1,5
585,4305,1,0,0,0,1,1,4,1,8,409,273,298,20,39,70,10,10,30,7,7.777777778,0,0
586,4313,0,0,0,1,1,1,2,0,1,2038,254,293,12,53,222,18,10,36,1,11.68421053,0,0
587,4314,0,1,0,0,1,1,2,1,8,326,221,257,24,23,40,20,20,32,6,13.33333333,0,0
588,4318,0,0,0,1,1,1,6,0,8,5945,1500,1228,2,23,45,25,25,33,4,22.5,1,22
589,4320,0,0,0,1,1,1,3,0,0,717,250,327,24,66,80,10,10,29,3,7.272727273,0,0
590,4324,0,1,0,0,1,1,2,0,8,1012,423,436,11,50,60,6,5,29,2,5,0,0
591,4326,1,0,0,0,0,2,2,0,8,1405,288,296,36,31,60,20,20,29,7,12,0,0
592,4333,0,1,0,0,0,1,1,0,8,212,207,237,35,24,25,10,10,33,2,6.25,0,0
593,4346,0,1,0,0,0,1,1,0,5,721,388,440,12,45,59,15,15,33,8,9.833333333,0,0
594,4347,0,1,0,0,1,1,3,1,7,838,402,472,7,57,76,16,16,37,7,10.85714286,0,0
595,4354,0,0,1,0,1,1,4,0,8,382,246,300,27,41,57,10,10,32,5,8.142857143,1,10
596,4358,1,0,0,0,0,1,3,0,8,1452,315,387,12,21,50,50,50,37,5,50,0,0
597,4359,0,0,0,1,1,1,4,1,9,1397,526,538,5,81,110,10,5,17,25,7.333333333,1,5
598,4365,0,0,1,0,1,1,5,1,8,614,308,340,17,50,47,7,7,29,2,4.272727273,1,5
599,4372,0,0,1,0,1,1,4,0,4,660,411,438,6,43,66,25,25,37,15,11,0,0
600,4374,0,0,0,1,1,3,7,0,9,3423,689,722,5,47,106,25,20,31,7,17.66666667,0,0
601,4378,0,0,0,1,1,1,5,1,8,1912,515,497,6,46,71,5,5,31,5,3.55,1,3
602,4382,0,0,0,1,0,1,1,0,8,514,335,326,14,29,35,20,20,35,6,11.66666667,1,10
603,4386,1,0,0,0,1,1,4,1,7,616,338,363,19,48,82,25,25,37,12,20.5,0,0
604,4394,0,1,0,0,0,1,3,1,2,426,220,260,33,60,73,12,10,30,2,5.615384615,1,7
605,4402,0,0,0,1,0,1,5,1,8,2790,699,708,2,17,25,25,25,37,5,25,0,0
606,4403,0,0,0,1,1,1,7,1,8,2044,585,635,0,59,75,7,5,31,2,5.357142857,1,10
607,4412,0,0,0,1,1,1,4,0,8,934,406,390,7,27,27,10,7,30,9,6.75,1,7
608,4417,0,1,0,0,1,1,4,0,8,991,605,507,0,32,83,19,6,31,7,13.83333333,0,0
609,4423,0,1,0,0,0,1,2,1,8,526,342,353,15,41,41,7,7,31,9,5.125,0,0
610,4429,0,1,0,0,1,2,7,1,8,671,413,465,7,71,73,15,15,37,10,7.3,1,10
611,4453,0,0,0,1,1,1,5,1,8,1079,474,511,5,26,23,15,15,33,10,7.666666667,0,0
612,4460,0,0,0,1,1,1,6,1,8,2014,526,566,3,20,20,15,15,31,5,10,0,0
613,4477,0,0,0,1,1,1,5,0,7,1388,438,444,11,98,250,25,25,19,2,13.15789474,0,0
614,4522,0,0,0,1,1,1,4,0,1,1100,357,382,14,55,93,12,12,32,6,8.454545455,1,11
615,4535,0,1,0,0,1,1,4,1,8,562,348,393,7,34,63,25,25,31,2,10.5,0,0
616,4539,0,1,0,0,0,1,2,0,5,483,289,326,15,34,48,15,15,37,1,12,0,0
617,4565,0,0,0,1,1,1,4,1,0,902,431,444,10,59,108,12,11,28,5,8.307692308,0,0
618,4571,1,0,0,0,1,1,3,0,5,490,288,307,16,46,104,10,5,29,5,6.5,1,5
619,4576,1,0,0,0,1,1,2,0,8,707,235,292,13,21,25,15,10,33,4,12.5,0,0
620,4585,0,1,0,0,1,1,2,1,4,377,351,359,14,62,119,16,14,28,4,9.916666667,0,0
621,4587,0,0,0,1,1,1,6,1,8,2203,561,569,2,73,145,10,8,32,9,6.590909091,1,10
622,4590,0,0,0,1,1,1,4,1,8,2675,270,391,16,36,50.5,5,5,29,6,4.590909091,0,0
623,4600,1,0,0,0,1,1,5,1,8,980,389,443,12,37,158,38,38,36,7,31.6,0,0
624,4606,1,0,0,0,0,1,5,1,8,1700,524,616,6,40,62,10,10,30,4,7.75,1,8
625,4607,1,0,0,0,0,1,4,1,8,669,350,364,13,49,90,10,9,34,4,7.5,0,0
626,4610,1,0,0,0,1,1,2,0,5,590,292,318,20,71,131,20,20,31,26,11.90909091,0,0
627,4634,0,0,0,1,1,1,7,1,8,2361,522,549,4,16,30,20,20,29,6,15,0,0
628,4650,0,0,0,1,1,1,4,0,3,771,295,377,24,79,186,15,10,28,1,5.636363636,1,15
629,4661,1,0,0,0,1,1,5,0,3,986,280,345,14,52,353,50,50,31,8,35.3,0,0
630,4664,0,1,0,0,1,1,4,0,9,834,367,405,16,67,124,20,20,31,8,8.857142857,0,0
631,4677,0,1,0,0,1,1,2,1,5,527,307,340,11,52,109,15,13,28,8,9.083333333,0,0
632,4680,1,0,0,0,0,1,5,0,8,1579,476,610,3,20,50,50,50,37,5,50,1,75
633,4686,1,0,0,0,1,1,4,1,2,467,225,287,32,45,201,10,10,30,4,7.444444444,1,10
634,4691,1,0,0,0,0,1,2,0,3,626,299,314,22,86,158,15,15,20,7,9.294117647,0,0
635,4697,0,0,0,1,1,1,6,1,8,2090,398,426,14,33,46,10,5,30,3,4.6,1,7
636,4701,0,0,0,1,1,1,4,0,8,1835,465,493,10,27,36,7,4,31,0,5.142857143,1,5
637,4711,0,0,0,1,1,1,4,0,8,4142,731,774,5,54,75,23,20,34,11,18.75,1,23
638,4721,0,1,0,0,1,1,4,0,5,1167,685,770,2,52,55,6,5,28,15,3.666666667,0,0
639,4736,1,0,0,0,1,1,7,1,8,1658,463,597,13,30,57,13,11,35,2,11.4,1,5
640,4740,0,0,0,1,1,1,3,0,8,2855,447,566,8,19,25,15,15,29,7,12.5,1,5
641,4745,1,0,0,0,1,1,2,1,8,569,332,386,15,74,155,10,8,31,2,5.166666667,0,0
642,4751,0,0,0,1,1,1,6,1,8,2564,516,640,11,24,45,11,9,28,4,9,1,10
643,4759,1,0,0,0,1,1,1,0,1,476,227,272,30,54,90,15,15,35,2,12.85714286,1,21
644,4762,1,0,0,0,0,1,4,0,8,1016,415,448,9,27,55,20,15,30,5,13.75,0,0
645,4765,0,0,1,0,0,1,2,0,8,626,281,301,26,15,15,15,15,37,5,15,0,0
646,4774,0,0,0,1,0,1,3,1,8,1507,341,519,0,82,182,20,10,36,2,10.70588235,1,10
647,4783,0,0,0,1,1,1,7,0,9,1654,517,601,3,55,123,10,10,32,1,7.6875,1,10
648,4802,0,0,0,1,1,1,6,0,9,2489,875,954,0,33,90,25,25,28,11,18,0,0
649,4810,0,0,0,1,1,1,4,1,8,1091,164,244,42,23,45,20,20,31,4,15,1,15
650,4811,0,1,0,0,0,1,4,0,5,419,351,363,15,86,229,12,4,28,10,6.189189189,1,6
651,4821,0,1,0,0,1,1,4,0,8,762,381,421,9,21,26,16,16,32,5,13,0,0
652,4833,0,1,0,0,0,1,4,0,8,594,322,378,20,38,74,10,10,33,4,6.727272727,1,14
653,4836,0,0,0,1,1,1,2,1,7,2615,502,551,11,54,66,6,5,31,5,4.714285714,1,4
654,4837,1,0,0,0,1,1,4,0,8,782,385,376,0,68,85,10,10,31,5,4.722222222,1,7
655,4852,1,0,0,0,1,1,5,1,7,502,334,346,17,53,83,20,20,33,9,10.375,0,0
656,4855,0,0,0,1,1,1,4,1,1,522,220,285,21,57,107,36,36,37,12,17.83333333,0,0
657,4860,0,0,0,1,1,1,3,1,8,1535,346,414,13,37,94,15,13,29,1,10.44444444,1,12
658,4864,0,0,0,1,1,1,4,1,4,1953,425,460,10,76,144,25,15,37,5,14.4,0,0
659,4875,0,0,0,1,1,1,6,1,8,2523,471,571,5,16,20,20,20,37,5,20,1,8
660,4883,0,0,1,0,0,1,6,1,2,461,222,258,34,48,69,15,15,34,8,11.5,0,0
661,4890,0,0,0,1,1,1,4,1,8,1321,559,571,1,44,60,10,5,29,10,6,1,5
662,4893,1,0,0,0,1,1,3,1,8,572,236,265,20,35,30,5,5,31,8,4.285714286,1,5
663,4902,0,0,1,0,1,1,4,1,9,1074,600,640,1,62,125,20,15,31,7,12.5,0,0
664,4906,0,0,1,0,1,1,3,1,8,834,393,441,5,42,40,10,3,30,5,4,1,3
665,4925,0,0,0,1,1,1,5,0,9,1425,545,628,4,80,234,30,25,31,7,14.625,1,32
666,4940,0,0,1,0,1,1,2,0,7,1049,496,540,0,64,160,20,20,31,4,12.30769231,1,15
667,4948,0,0,0,1,1,1,6,1,8,1758,459,521,6,27,95,25,25,29,5,19,0,0
668,4954,0,1,0,0,1,1,2,1,8,1551,357,404,3,28,34,6,5,28,3,4.857142857,1,5
669,4957,0,0,0,1,1,1,4,1,8,1411,296,372,10,51,79,10,10,29,11,7.181818182,0,0
670,4958,1,0,0,0,1,1,3,1,2,433,262,307,21,56,99,11,7,37,7,5.823529412,0,0
671,4992,0,0,0,1,1,1,4,1,6,1528,485,537,4,49,55,5,5,28,8,5,1,5
672,5000,0,0,0,1,1,1,5,1,2,1224,299,324,16,39,129,13,13,30,9,9.923076923,1,12
673,5002,0,0,1,0,0,1,3,1,5,260,264,325,17,71,135.5,5,4,28,5,3.011111111,0,0
674,5006,0,0,0,1,1,1,7,0,8,1450,581,618,0,15,15,15,15,37,5,15,0,0
675,5007,1,0,0,0,1,1,5,1,7,477,319,364,0,69,89,10,10,35,7,5.235294118,1,10
676,5021,0,0,0,1,0,1,2,1,8,692,197,243,32,33,69,20,10,28,2,9.857142857,1,20
677,5038,0,0,0,1,1,1,4,1,5,598,146,187,52,76,181,10,10,31,14,5.484848485,1,5
678,5051,1,0,0,0,1,1,6,0,4,0,0,0,0,52,124,11,11,29,3,8.266666667,1,15
679,5052,0,0,0,1,1,1,3,1,8,5588,812,903,3,33,41,10,5,28,5,4.1,1,5
680,5053,0,0,1,0,1,1,3,1,8,541,273,326,20,22,24,10,9,29,4,8,1,5
681,5059,1,0,0,0,1,1,3,1,2,528,263,279,22,71,110,10,10,36,12,6.875,1,10
682,5061,0,1,0,0,1,1,4,1,0,584,143,207,51,53,69,10,10,29,17,5.75,0,0
683,5075,0,0,1,0,0,1,3,1,8,2471,771,897,0,22,20,15,15,36,9,10,0,0
684,5082,1,0,0,0,0,1,2,1,8,417,358,324,0,23,35,15,15,32,7,11.66666667,0,0
685,5092,0,1,0,0,1,1,4,1,9,1049,823,793,15,32,81,12,10,31,8,5.785714286,1,5
686,5100,1,0,0,0,1,1,4,1,7,728,300,340,6,55,105,15,15,36,27,13.125,1,25
687,5117,0,0,0,1,1,1,5,0,8,3679,403,448,9,55,45,5,5,29,5,3.461538462,1,5
688,5119,0,0,0,1,1,1,5,1,7,894,381,419,3,69,108,16,10,23,12,10.8,1,20
689,5121,0,0,1,0,1,1,4,0,7,1172,467,522,4,33,50,20,20,34,11,12.5,0,0
690,5132,0,0,0,1,1,1,5,0,8,1565,508,534,3,61,51,7,7,30,9,3.642857143,1,5
691,5139,0,0,0,1,1,1,3,0,7,676,363,431,9,94,168,11,7,34,13,8.842105263,0,0
692,5148,0,0,0,1,1,1,6,0,8,1939,511,523,5,14,25,25,25,35,5,25,1,25
693,5149,0,0,1,0,0,1,4,0,4,562,311,375,19,62,160,19,15,34,13,12.30769231,0,0
694,5165,1,0,0,0,1,1,5,1,8,509,299,323,17,58,78,10,6,30,13,5.571428571,1,8
695,5167,1,0,0,0,1,1,4,1,2,601,323,329,10,38,310,20,20,31,2,19.375,0,0
696,5174,0,0,0,1,1,1,5,1,2,1436,292,359,24,74,346,20,15,33,6,11.53333333,1,14
697,5184,0,1,0,0,1,1,2,1,8,534,314,379,11,53,136,9,6,30,3,5.037037037,0,0
698,5197,1,0,0,0,1,1,3,0,8,483,308,314,10,37,36,10,1,28,3,4,1,5
699,5198,0,0,0,1,1,1,4,1,8,1663,347,399,15,41,103,10,8,32,5,7.923076923,1,10
700,5204,0,0,0,1,1,1,2,1,0,531,141,159,54,34,36,16,16,37,6,9,0,0
701,5206,0,1,0,0,1,1,1,0,3,559,316,371,12,69,114,21,12,19,5,11.4,0,0
702,5215,1,0,0,0,1,1,4,1,6,694,358,386,15,72,119,7,4,28,5,4.958333333,1,4
703,5217,0,0,0,1,1,1,4,1,8,5212,931,931,2,19,25,25,25,37,5,25,1,30
704,5219,1,0,0,0,0,1,2,1,8,905,386,454,6,67,95,21,21,37,9,7.916666667,0,0
705,5223,0,0,0,1,1,1,5,0,8,457,307,338,18,24,29,7,7,29,3,5.8,1,5
706,5233,0,0,1,0,0,1,5,1,8,2109,540,896,0,34,65,13,10,29,8,8.125,1,10
707,5244,0,1,0,0,0,1,4,1,8,897,533,605,2,21,29,10,9,29,7,7.25,1,10
708,5246,0,0,1,0,1,3,4,1,5,595,288,332,27,57,158,15,10,30,4,7.9,0,0
709,5253,0,0,1,0,1,1,5,0,4,1039,604,684,2,74,105,5,5,28,4,5,1,5
710,5258,1,0,0,0,1,1,4,0,8,1255,610,603,0,23,32,10,10,28,5,8,0,0
711,5264,1,0,0,0,1,1,4,0,8,977,464,486,5,64,101,7,5,31,4,4.590909091,1,5
712,5268,0,0,1,0,1,3,4,0,2,716,477,487,8,40,118,11,9,34,1,9.076923077,0,0
713,5279,0,0,1,0,1,1,5,0,7,995,494,464,6,59,111,14,12,28,13,11.1,0,0
714,5288,0,0,1,0,1,1,4,1,8,760,470,481,6,25,45,13,10,28,11,11.25,1,15
715,5306,1,0,0,0,1,1,4,1,7,1028,418,494,5,60,218,11,10,36,4,7.785714286,1,10
716,5308,0,0,1,0,1,1,4,0,4,709,512,526,4,57,81,15,15,32,14,11.57142857,0,0
717,5322,0,0,0,1,0,1,2,0,8,1019,539,575,1,16,20,20,20,37,5,20,0,0
718,5334,1,0,0,0,1,1,5,0,4,495,272,298,17,47,84,15,10,28,4,12,0,0
719,5337,1,0,0,0,0,1,2,1,8,795,376,421,9,26,31,10,9,32,5,7.75,0,0
720,5346,0,0,1,0,1,1,5,1,9,870,538,567,0,35,45,20,20,32,6,11.25,0,0
721,5347,1,0,0,0,1,1,5,0,8,580,264,319,20,39,110,11,8,30,4,8.461538462,1,11
722,5354,1,0,0,0,0,1,1,1,8,552,198,247,38,54,95,12,11,29,3,9.5,0,0
723,5363,0,0,1,0,0,1,1,0,8,643,256,279,21,30,51,16,4,29,10,10.2,0,0
724,5364,0,0,0,1,1,1,4,0,9,3750,777,818,2,54,60,5,5,31,12,4.285714286,1,4
725,5367,0,0,0,1,1,1,5,1,5,2229,473,483,8,74,197,14,14,30,7,8.565217391,1,13
726,5369,0,0,1,0,1,1,5,1,7,1148,496,547,6,49,38,6,2,32,7,3.454545455,0,0
727,5370,0,0,1,0,1,1,1,1,1,307,163,185,44,73,150,7,5,29,7,4.838709677,1,5
728,5382,0,0,1,0,1,1,4,0,5,519,292,320,13,44,135,15,10,30,8,7.5,0,0
729,5384,0,0,0,1,1,1,5,1,3,394,230,274,34,70,111,14,10,34,13,8.538461539,0,0
730,5397,1,0,0,0,1,1,4,1,8,625,303,348,20,36,62,15,10,31,3,8.857142857,0,0
731,5409,0,1,0,0,1,1,4,0,8,588,236,306,28,22,28,20,20,36,6,14,0,0
732,5412,1,0,0,0,1,1,4,1,8,494,256,309,24,24,41,25,11,33,8,13.66666667,0,0
733,5430,0,0,0,1,0,1,4,1,8,1326,550,603,4,28,49,7,5,32,2,5.444444444,1,5
734,5436,1,0,0,0,1,1,2,0,8,663,294,338,18,25,32,10,10,30,5,8,1,9
735,5444,0,1,0,0,1,1,6,1,2,621,501,565,0,85,111,10,10,36,4,4.269230769,0,0
736,5448,0,1,0,0,0,1,2,1,0,351,257,285,25,73,164,10,10,31,4,5.655172414,1,5
737,5453,0,0,0,1,1,1,7,0,9,1879,576,633,2,92,570,50,50,19,9,38,0,0
738,5472,0,0,0,1,1,1,5,1,8,942,426,475,7,42,49,17,17,36,3,8.166666667,1,25
739,5473,0,0,0,1,1,1,3,1,4,610,334,357,10,53,97,14,10,33,15,10.77777778,0,0
740,5482,1,0,0,0,1,1,2,0,8,467,292,325,15,27,55,6,6,30,4,5,1,9
741,5499,0,0,1,0,1,1,3,1,8,453,169,236,45,38,36,10,10,32,3,5.142857143,0,0
742,5501,0,0,1,0,1,1,6,1,9,1451,575,662,3,67,107,10,10,30,15,8.230769231,1,10
743,5512,0,1,0,0,1,1,4,0,3,502,324,376,14,83,310,13,10,31,1,7.56097561,0,0
744,5513,0,0,0,1,1,1,5,1,8,881,421,471,3,35,44.78,10,2.5,34,3,4.975555556,0,0
745,5520,0,0,1,0,1,1,1,1,1,370,193,246,30,66,95,11,7,31,3,6.333333333,0,0
746,5529,0,0,1,0,1,1,5,1,8,542,303,384,11,31,45,10,10,30,5,5.625,1,11
747,5540,0,0,0,1,1,1,6,0,6,2236,448,499,10,58,168,15,15,28,4,12,0,0
748,5554,0,1,0,0,1,1,3,1,3,422,298,324,12,35,42,10,10,30,14,8.4,0,0
749,5555,0,0,0,1,1,1,5,0,5,1231,387,435,9,79,143,16,15,29,8,11,1,10
750,5561,0,0,1,0,1,1,7,1,0,298,72,94,75,72,222,21,19,31,10,13.875,1,25
751,5566,0,0,0,1,1,1,6,1,8,2733,438,616,0,51,84,20,20,30,8,16.8,0,0
752,5580,0,0,1,0,1,1,4,1,8,461,249,287,30,23,40,20,10,28,3,13.33333333,1,10
753,5586,0,0,0,1,1,1,4,0,6,2291,480,539,7,122,627,50,20,21,2,24.11538462,1,25
754,5592,1,0,0,0,1,1,1,1,3,381,157,192,49,55,88,5,5,28,7,2.588235294,1,3
755,5593,1,0,0,0,1,1,5,1,7,1218,613,689,0,69,127,10,10,30,20,9.071428571,1,9
756,5594,1,0,0,0,1,1,5,1,8,870,524,551,4,25,35,20,20,28,6,8.75,0,0
757,5597,0,0,1,0,1,1,5,1,8,719,442,446,9,56,151,12,9,32,1,8.388888889,0,0
758,5598,0,0,0,1,1,1,5,1,9,1122,584,633,7,79,505,75,40,32,12,42.08333333,1,50
759,5600,0,1,0,0,1,1,3,1,7,724,399,443,2,59,180,19,10,28,8,7.826086957,1,10
760,5616,0,0,0,1,0,1,1,1,8,2966,503,511,13,19,40,20,20,32,4,20,0,0
761,5631,0,1,0,0,1,2,2,0,1,339,221,275,20,42,55,6,6,29,1,5.5,1,6
762,5639,0,1,0,0,0,1,2,1,4,444,196,263,38,36,178,20,20,37,0,9.888888889,0,0
763,5655,0,0,0,1,1,1,6,1,8,2523,570,669,2,26,39,10,10,30,1,7.8,1,10
764,5679,0,0,0,1,1,1,4,0,8,727,364,406,9,23,40,20,8,28,5,10,1,11
765,5696,0,0,0,1,1,1,2,1,8,1002,248,335,22,68,67,5,5,31,11,3.190476191,0,0
766,5703,0,0,1,0,0,1,3,0,8,732,257,325,30,58,87,7,6,29,10,5.8,0,0
767,5708,0,0,1,0,1,1,6,1,8,572,189,243,41,22,40,20,20,28,5,13.33333333,0,0
768,5709,0,1,0,0,1,1,4,1,8,1246,354,425,5,60,94,6,5,30,13,4.476190476,1,5
769,5711,0,0,0,1,0,1,6,1,8,1219,549,612,8,26,40,20,20,36,18,20,1,20
770,5735,0,1,0,0,0,1,3,0,8,774,441,478,7,37,49,8,5,22,5,6.125,0,0
771,5736,0,0,0,1,1,1,7,1,8,2527,578,630,0,56,210,50,18,29,0,21,0,0
772,5738,0,1,0,0,1,1,4,1,8,456,290,295,22,34,67,10,5,32,5,5.583333333,0,0
773,5741,0,1,0,0,0,1,1,0,4,442,315,343,24,52,134,20,20,30,10,16.75,1,20
774,5743,1,0,0,0,0,1,6,0,9,812,445,467,0,66,219,10,10,35,11,9.125,1,12.5
775,5752,0,0,0,1,0,1,2,1,8,506,319,355,11,24,40,20,10,35,5,13.33333333,0,0
776,5757,0,0,1,0,1,1,4,1,5,1408,552,655,2,52,83,7,5,28,12,5.533333333,0,0
777,5794,0,0,0,1,1,1,6,0,1,569,227,285,29,63,101,5,2,30,3,2.463414634,1,5
778,5799,0,0,1,0,1,1,5,1,8,293,212,265,31,40,47,15,15,37,5,9.4,1,25
779,5811,0,1,0,0,0,1,1,1,2,338,145,218,53,79,155,15,10,17,5,9.6875,1,20
780,5820,0,0,0,1,1,1,6,1,8,1915,408,468,5,25,37,11,10,31,5,9.25,0,0
781,5821,0,0,1,0,0,1,2,1,2,435,353,360,18,65,173,10,9,32,2,5.766666667,0,0
782,5824,0,0,1,0,1,1,4,0,3,468,313,337,8,66,84,5,5,30,3,4.2,1,5
783,5829,0,0,1,0,0,1,2,1,8,1015,443,495,6,103,228,35,20,22,4,15.2,0,0
784,5831,0,0,0,1,1,1,3,1,8,1136,246,344,39,24,25,10,5,33,8,6.25,1,6
785,5834,0,0,0,1,1,1,2,1,8,1772,418,492,3,30,30,15,15,36,10,10,1,15
786,5845,0,1,0,0,1,1,5,1,8,942,453,472,5,52,77,20,15,33,9,12.83333333,1,20
787,5846,1,0,0,0,1,1,4,1,8,917,295,378,19,27,29,5,5,29,15,4.142857143,1,5
788,5854,0,0,0,1,0,1,5,0,7,2387,516,514,15,55,175,25,20,37,7,21.875,1,30
789,5864,0,1,0,0,1,1,2,1,5,680,306,341,8,51,96,9,6,31,4,5.052631579,1,5
790,5865,0,1,0,0,1,2,7,1,8,1269,592,646,5,21,22,10,7,28,3,7.333333333,0,0
791,5882,1,0,0,0,1,1,4,1,4,632,346,381,17,49,58,10,10,37,2,2.636363636,1,10
792,5900,0,1,0,0,1,1,4,0,8,343,302,308,21,16,20,20,20,37,5,20,0,0
793,5902,0,0,0,1,0,1,2,0,0,931,199,263,20,74,425,100,100,33,20,85,0,0
794,5906,0,0,0,1,1,1,4,1,4,2078,388,483,5,46,115,25,10,31,6,14.375,0,0
795,5916,0,0,0,1,1,1,4,1,6,0,0,0,0,47,81,6,3,29,1,3.52173913,0,0
